play_id,game_id,posteam,defteam,epa,half_minutes_remaining,down,season,success,xpass,new_play_type,location,score_differential_buckets,ydstogo_buckets
3894,2022_06_BUF_KC,BUF,KC,1.42862380045699,2,2.0,2022,1.0,0.820377290248871,deep pass,right,0,10
3921,2022_06_BUF_KC,BUF,KC,1.15533484087791,2,1.0,2022,1.0,0.620110094547272,run,end,0,10
3954,2022_06_BUF_KC,BUF,KC,-0.720615437778179,1,1.0,2022,0.0,0.576495885848999,run,end,0,10
3975,2022_06_BUF_KC,BUF,KC,2.91701569920406,1,2.0,2022,1.0,0.884333848953247,short pass,left,0,11-15
4064,2022_06_BUF_KC,KC,BUF,-4.13660143950256,0,1.0,2022,0.0,0.968513667583466,short pass,right,0,10
4090,2022_06_BUF_KC,BUF,KC,-0.0666235578828491,0,1.0,2022,0.0,0.0518848970532417,run,guard,0,10
55,2022_06_CAR_LA,CAR,LA,0.223153132013977,30,1.0,2022,1.0,0.475046575069428,run,tackle,0,10
76,2022_06_CAR_LA,CAR,LA,1.26317850034684,29,2.0,2022,1.0,0.441815227270126,short pass,right,0,4
128,2022_06_CAR_LA,CAR,LA,-0.551762704737485,27,2.0,2022,0.0,0.499975085258484,run,tackle,0,10
149,2022_06_CAR_LA,CAR,LA,2.28777907253243,27,3.0,2022,1.0,0.975554406642914,run,tackle,0,6
175,2022_06_CAR_LA,CAR,LA,-0.382145591080189,26,1.0,2022,0.0,0.427897930145264,run,guard,0,10
196,2022_06_CAR_LA,CAR,LA,1.34175403881818,25,2.0,2022,1.0,0.664872646331787,short pass,left,0,8
225,2022_06_CAR_LA,CAR,LA,-0.4884722919669,25,1.0,2022,0.0,0.398591637611389,short pass,right,0,10
259,2022_06_CAR_LA,CAR,LA,-1.18676875391975,25,2.0,2022,0.0,0.50641143321991,short pass,left,0,10
294,2022_06_CAR_LA,CAR,LA,-0.311274710227735,25,2.0,2022,0.0,0.737006783485413,run,tackle,0,16-20
315,2022_06_CAR_LA,CAR,LA,-0.547855230877264,24,3.0,2022,0.0,0.868887841701508,short pass,left,0,16-20
380,2022_06_CAR_LA,LA,CAR,-0.117348041851074,23,1.0,2022,0.0,0.518057465553284,run,dive,0,10
401,2022_06_CAR_LA,LA,CAR,0.883951001567766,22,2.0,2022,1.0,0.662228047847748,short pass,left,0,6
425,2022_06_CAR_LA,LA,CAR,-0.50436886632815,22,1.0,2022,0.0,0.513650119304657,short pass,left,0,10
486,2022_06_CAR_LA,LA,CAR,-0.862571218516678,20,2.0,2022,0.0,0.825348675251007,short pass,right,0,16-20
510,2022_06_CAR_LA,LA,CAR,-1.23883507400751,20,3.0,2022,0.0,0.95956152677536,short pass,right,0,16-20
557,2022_06_CAR_LA,CAR,LA,0.5193976694718,19,1.0,2022,1.0,0.399308741092682,run,dive,0,10
578,2022_06_CAR_LA,CAR,LA,0.311965547967702,19,2.0,2022,1.0,0.309666067361832,run,dive,0,2
599,2022_06_CAR_LA,CAR,LA,0.511624012608081,18,1.0,2022,1.0,0.460011929273605,run,dive,0,10
620,2022_06_CAR_LA,CAR,LA,1.11738971108571,17,2.0,2022,1.0,0.304373383522034,run,end,0,2
646,2022_06_CAR_LA,CAR,LA,-0.547399602597579,17,1.0,2022,0.0,0.450768321752548,run,dive,0,10
667,2022_06_CAR_LA,CAR,LA,-0.900030720280483,16,2.0,2022,0.0,0.658683478832245,short pass,left,0,8
689,2022_06_CAR_LA,CAR,LA,-1.06454743538052,16,3.0,2022,0.0,0.980938673019409,short pass,right,0,8
765,2022_06_CAR_LA,LA,CAR,0.862915273057297,15,1.0,2022,1.0,0.380615323781967,run,end,0,10
815,2022_06_CAR_LA,LA,CAR,-0.733772267121822,15,2.0,2022,0.0,0.266845196485519,run,guard,0,1
836,2022_06_CAR_LA,LA,CAR,-1.77440149988979,14,3.0,2022,0.0,0.359083980321884,run,tackle,0,1
878,2022_06_CAR_LA,CAR,LA,-0.550436461344361,13,1.0,2022,0.0,0.453474700450897,short pass,left,0,10
902,2022_06_CAR_LA,CAR,LA,-0.488958299160004,12,2.0,2022,0.0,0.577126741409302,run,tackle,0,10
923,2022_06_CAR_LA,CAR,LA,-1.12709550140426,12,3.0,2022,0.0,0.983801782131195,short pass,right,0,8
966,2022_06_CAR_LA,LA,CAR,0.727411840343848,11,1.0,2022,1.0,0.520094692707062,short pass,middle,0,10
990,2022_06_CAR_LA,LA,CAR,-0.495346737792715,10,1.0,2022,0.0,0.516991674900055,run,tackle,0,10
1011,2022_06_CAR_LA,LA,CAR,-0.855263557750732,10,2.0,2022,0.0,0.758934497833252,run,dive,0,8
1055,2022_06_CAR_LA,LA,CAR,3.02110995096155,9,3.0,2022,1.0,0.975104212760925,short pass,right,0,11-15
1079,2022_06_CAR_LA,LA,CAR,-0.208880829857662,8,1.0,2022,0.0,0.509268045425415,run,guard,0,10
1100,2022_06_CAR_LA,LA,CAR,1.15898626414128,7,2.0,2022,1.0,0.726534247398377,short pass,left,0,7
1129,2022_06_CAR_LA,LA,CAR,0.100590912625194,6,1.0,2022,1.0,0.48026180267334,run,dive,0,10
1183,2022_06_CAR_LA,LA,CAR,-2.01210827555042,5,2.0,2022,0.0,0.546469271183014,short pass,right,0,5
1217,2022_06_CAR_LA,LA,CAR,2.6058362814365,5,3.0,2022,1.0,0.943997263908386,run,tackle,0,11-15
1238,2022_06_CAR_LA,LA,CAR,-0.282916751981247,5,1.0,2022,0.0,0.440126001834869,run,end,0,10
1259,2022_06_CAR_LA,LA,CAR,-0.766915946616791,4,2.0,2022,0.0,0.715316712856293,short pass,middle,0,7
1281,2022_06_CAR_LA,LA,CAR,1.87253725077608,4,3.0,2022,1.0,0.979765117168427,short pass,right,0,7
1317,2022_06_CAR_LA,LA,CAR,1.21970040889573,3,1.0,2022,1.0,0.40319550037384,short pass,left,0,5
1373,2022_06_CAR_LA,CAR,LA,-0.425713482545689,3,1.0,2022,0.0,0.579430401325226,run,tackle,0,10
1394,2022_06_CAR_LA,CAR,LA,-0.220146626001224,2,2.0,2022,0.0,0.729848027229309,run,dive,0,7
1415,2022_06_CAR_LA,CAR,LA,-1.07690848456696,2,3.0,2022,0.0,0.972466051578522,run,dive,0,5
1467,2022_06_CAR_LA,LA,CAR,-0.212869343464263,2,1.0,2022,0.0,0.613066256046295,run,guard,0,10
1488,2022_06_CAR_LA,LA,CAR,-8.07669028860983,2,2.0,2022,0.0,0.786596953868866,short pass,left,0,7
1553,2022_06_CAR_LA,LA,CAR,-0.378337399917655,1,1.0,2022,0.0,0.871492505073547,short pass,right,0,10
1578,2022_06_CAR_LA,LA,CAR,-0.377486978191882,1,2.0,2022,0.0,0.883321106433868,run,dive,0,10
1622,2022_06_CAR_LA,LA,CAR,-0.326802855066489,1,3.0,2022,0.0,0.943538069725037,run,dive,0,11-15
1716,2022_06_CAR_LA,LA,CAR,0.340431331191212,30,1.0,2022,1.0,0.506124317646027,short pass,right,0,10
1740,2022_06_CAR_LA,LA,CAR,-1.24097863677889,29,2.0,2022,0.0,0.389451086521149,run,guard,0,3
1828,2022_06_CAR_LA,CAR,LA,-0.167897079605609,27,1.0,2022,0.0,0.449737399816513,run,dive,0,10
1849,2022_06_CAR_LA,CAR,LA,-0.876710772747174,26,2.0,2022,0.0,0.581728875637054,deep pass,left,0,6
1871,2022_06_CAR_LA,CAR,LA,-1.53587399469689,26,3.0,2022,0.0,0.977335691452026,short pass,right,0,6
1923,2022_06_CAR_LA,LA,CAR,0.697608472313732,26,1.0,2022,1.0,0.452559560537338,short pass,right,0,10
1952,2022_06_CAR_LA,LA,CAR,1.27150373859331,25,1.0,2022,1.0,0.506606817245483,deep pass,left,0,10
1981,2022_06_CAR_LA,LA,CAR,0.0755012447480112,24,1.0,2022,1.0,0.513520777225494,run,end,0,10
2012,2022_06_CAR_LA,LA,CAR,-0.654564810916781,24,2.0,2022,0.0,0.55385822057724,run,tackle,0,5
2033,2022_06_CAR_LA,LA,CAR,1.93145047267899,23,3.0,2022,1.0,0.976195514202118,short pass,right,0,5
2105,2022_06_CAR_LA,LA,CAR,-0.961454136064276,23,1.0,2022,0.0,0.522614538669586,short pass,left,0,10
2134,2022_06_CAR_LA,LA,CAR,2.04040985438041,22,2.0,2022,1.0,0.86427116394043,short pass,middle,0,11-15
2169,2022_06_CAR_LA,LA,CAR,0.972203677403741,21,1.0,2022,1.0,0.483558356761932,short pass,right,0,10
2193,2022_06_CAR_LA,LA,CAR,-0.748646165942773,21,1.0,2022,0.0,0.423083126544952,run,dive,0,5
2214,2022_06_CAR_LA,LA,CAR,-0.284727555757854,20,2.0,2022,0.0,0.715025067329407,short pass,right,0,7
2238,2022_06_CAR_LA,LA,CAR,-2.01261259302574,19,3.0,2022,0.0,0.90380984544754,short pass,right,0,3
2301,2022_06_CAR_LA,CAR,LA,-0.555623264983296,19,1.0,2022,0.0,0.490012258291245,run,tackle,0,10
2322,2022_06_CAR_LA,CAR,LA,0.0447477092966437,18,2.0,2022,1.0,0.736069262027741,run,dive,0,8
2343,2022_06_CAR_LA,CAR,LA,-1.70074814138934,18,3.0,2022,0.0,0.935693979263306,short pass,left,0,3
2393,2022_06_CAR_LA,LA,CAR,0.423733695875853,18,1.0,2022,1.0,0.509538888931274,short pass,right,0,10
2422,2022_06_CAR_LA,LA,CAR,0.678580428706482,17,2.0,2022,1.0,0.362607061862946,run,end,0,2
2448,2022_06_CAR_LA,LA,CAR,1.10139484819956,16,1.0,2022,1.0,0.518431007862091,deep pass,left,0,10
2477,2022_06_CAR_LA,LA,CAR,1.322021203232,16,1.0,2022,1.0,0.509563088417053,short pass,left,0,10
2501,2022_06_CAR_LA,LA,CAR,1.9739484564634,15,1.0,2022,1.0,0.426877439022064,run,end,0,10
2561,2022_06_CAR_LA,CAR,LA,0.133347527123988,15,1.0,2022,1.0,0.525924265384674,short pass,right,-7,10
2609,2022_06_CAR_LA,CAR,LA,-0.897861431352794,15,2.0,2022,0.0,0.551131308078766,run,guard,-7,4
2630,2022_06_CAR_LA,CAR,LA,-1.65282491943799,14,3.0,2022,0.0,0.963127255439758,short pass,right,-7,4
2679,2022_06_CAR_LA,LA,CAR,0.33557239593938,13,1.0,2022,1.0,0.435447722673416,short pass,right,7,10
2706,2022_06_CAR_LA,LA,CAR,0.463013969361782,13,2.0,2022,1.0,0.334663957357407,short pass,middle,7,3
2730,2022_06_CAR_LA,LA,CAR,-0.345958002377301,12,1.0,2022,0.0,0.430687814950943,short pass,left,7,10
2754,2022_06_CAR_LA,LA,CAR,-0.341065646149218,11,2.0,2022,0.0,0.597207963466644,run,dive,7,6
2775,2022_06_CAR_LA,LA,CAR,1.43110991630238,11,3.0,2022,1.0,0.932899057865143,short pass,middle,7,4
2799,2022_06_CAR_LA,LA,CAR,0.785715005011298,10,1.0,2022,1.0,0.345198571681976,short pass,left,7,10
2823,2022_06_CAR_LA,LA,CAR,-0.447577491984703,9,1.0,2022,0.0,0.305629640817642,deep pass,left,7,10
2859,2022_06_CAR_LA,LA,CAR,1.77048987959279,9,2.0,2022,1.0,0.570185899734497,short pass,left,7,10
2889,2022_06_CAR_LA,LA,CAR,-0.0413372305338271,8,1.0,2022,0.0,0.313494712114334,run,tackle,7,4
2910,2022_06_CAR_LA,LA,CAR,1.09945533145219,8,2.0,2022,1.0,0.378134727478027,run,tackle,7,2
2963,2022_06_CAR_LA,CAR,LA,0.9159898951184,8,1.0,2022,1.0,0.84806752204895,short pass,right,-14,10
2987,2022_06_CAR_LA,CAR,LA,-0.479564493754879,7,1.0,2022,0.0,0.850394546985626,short pass,right,-14,10
3028,2022_06_CAR_LA,CAR,LA,-0.967931771883741,6,3.0,2022,0.0,0.980041801929474,run,dive,-14,16-20
3085,2022_06_CAR_LA,LA,CAR,-0.560489489231259,6,1.0,2022,0.0,0.114755764603615,run,tackle,14,10
3106,2022_06_CAR_LA,LA,CAR,-0.552305049728602,5,2.0,2022,0.0,0.244951069355011,short pass,left,14,10
3153,2022_06_CAR_LA,LA,CAR,-0.0743585121817887,4,3.0,2022,0.0,0.545649230480194,run,dive,14,11-15
3206,2022_06_CAR_LA,CAR,LA,-0.597372752032243,4,1.0,2022,0.0,0.949291706085205,run,end,-14,10
3227,2022_06_CAR_LA,CAR,LA,3.50043693144107,3,2.0,2022,1.0,0.969601273536682,short pass,right,-14,9
3251,2022_06_CAR_LA,CAR,LA,0.0507389293634333,3,1.0,2022,1.0,0.943938314914703,short pass,left,-14,10
3275,2022_06_CAR_LA,CAR,LA,-0.69199775159359,2,2.0,2022,0.0,0.941671431064606,short pass,right,-14,5
3297,2022_06_CAR_LA,CAR,LA,1.24316614310374,2,3.0,2022,1.0,0.981910288333893,short pass,left,-14,5
3321,2022_06_CAR_LA,CAR,LA,-6.36362605195609,2,1.0,2022,0.0,0.926667034626007,short pass,right,-14,7
3348,2022_06_CAR_LA,LA,CAR,-0.22650086786598,2,1.0,2022,0.0,0.033492386341095,run,tackle,14,10
3369,2022_06_CAR_LA,LA,CAR,-0.502157111652196,2,2.0,2022,0.0,0.0540419481694698,run,dive,14,5
3404,2022_06_CAR_LA,LA,CAR,-0.179785249289125,1,3.0,2022,0.0,0.193037047982216,run,end,14,4
82,2022_06_CIN_NO,CIN,NO,0.230229671113193,29,2.0,2022,1.0,0.532113611698151,run,tackle,0,5
147,2022_06_CIN_NO,NO,CIN,-0.698376591550186,27,1.0,2022,0.0,0.46075639128685,run,tackle,0,10
168,2022_06_CIN_NO,NO,CIN,-0.795006558299065,27,2.0,2022,0.0,0.668345630168915,deep pass,right,0,9
190,2022_06_CIN_NO,NO,CIN,-1.55641654878855,27,3.0,2022,0.0,0.983304023742676,short pass,middle,0,9
253,2022_06_CIN_NO,NO,CIN,0.283649731893092,26,1.0,2022,1.0,0.423869162797928,run,dive,0,10
274,2022_06_CIN_NO,NO,CIN,0.597797328839079,26,2.0,2022,1.0,0.349409431219101,short pass,right,0,3
302,2022_06_CIN_NO,NO,CIN,1.7981917365687,25,1.0,2022,1.0,0.392117023468018,short pass,middle,0,10
373,2022_06_CIN_NO,CIN,NO,0.869521260727197,25,1.0,2022,1.0,0.47324812412262,short pass,left,-7,10
401,2022_06_CIN_NO,CIN,NO,0.0049446625635027,24,2.0,2022,1.0,0.226243942975998,run,guard,-7,1
422,2022_06_CIN_NO,CIN,NO,0.554067922057584,24,1.0,2022,1.0,0.488412469625473,short pass,left,-7,10
450,2022_06_CIN_NO,CIN,NO,-0.804068418918178,23,2.0,2022,0.0,0.336134403944016,short pass,middle,-7,2
472,2022_06_CIN_NO,CIN,NO,-1.81512016989291,23,3.0,2022,0.0,0.757809281349182,deep pass,left,-7,2
513,2022_06_CIN_NO,NO,CIN,0.788464578799903,23,1.0,2022,1.0,0.436982214450836,run,end,7,10
538,2022_06_CIN_NO,NO,CIN,-0.576921077910811,22,1.0,2022,0.0,0.453054875135422,short pass,left,7,10
560,2022_06_CIN_NO,NO,CIN,-0.632697987370193,22,2.0,2022,0.0,0.534774124622345,run,guard,7,10
581,2022_06_CIN_NO,NO,CIN,-1.52867359900847,21,3.0,2022,0.0,0.979701638221741,short pass,left,7,8
633,2022_06_CIN_NO,CIN,NO,0.156377581879497,21,1.0,2022,1.0,0.496140241622925,short pass,left,-7,10
657,2022_06_CIN_NO,CIN,NO,0.528083286713809,21,2.0,2022,1.0,0.46858537197113,short pass,left,-7,4
689,2022_06_CIN_NO,CIN,NO,0.804996686754748,20,1.0,2022,1.0,0.502701818943024,short pass,right,-7,10
713,2022_06_CIN_NO,CIN,NO,0.462073146831244,19,1.0,2022,1.0,0.502906918525696,short pass,right,-7,10
746,2022_06_CIN_NO,CIN,NO,0.423438779544085,19,2.0,2022,1.0,0.331560850143433,run,guard,-7,2
771,2022_06_CIN_NO,CIN,NO,-0.617210744414479,18,1.0,2022,0.0,0.493224114179611,short pass,left,-7,10
832,2022_06_CIN_NO,CIN,NO,-0.0119281265651807,18,1.0,2022,0.0,0.466323524713516,run,guard,-7,10
853,2022_06_CIN_NO,CIN,NO,-0.295679143164307,17,2.0,2022,0.0,0.532797694206238,short pass,right,-7,5
877,2022_06_CIN_NO,CIN,NO,1.08807893539779,16,3.0,2022,1.0,0.893748939037323,short pass,right,-7,3
905,2022_06_CIN_NO,CIN,NO,-0.579270325251855,16,1.0,2022,0.0,0.41225802898407,short pass,right,-7,9
938,2022_06_CIN_NO,CIN,NO,-0.778876068419777,15,2.0,2022,0.0,0.706469595432282,short pass,right,-7,9
960,2022_06_CIN_NO,CIN,NO,3.05365201504901,15,3.0,2022,1.0,0.979449987411499,short pass,middle,-7,9
1020,2022_06_CIN_NO,NO,CIN,0.456298227887601,15,1.0,2022,1.0,0.48436439037323,short pass,right,0,10
1049,2022_06_CIN_NO,NO,CIN,0.311326284427196,15,2.0,2022,1.0,0.330634266138077,run,end,0,2
1097,2022_06_CIN_NO,NO,CIN,0.772748115472496,15,1.0,2022,1.0,0.48881471157074,run,guard,0,10
1118,2022_06_CIN_NO,NO,CIN,-0.492802492110059,14,1.0,2022,0.0,0.463877528905869,run,tackle,0,10
1143,2022_06_CIN_NO,NO,CIN,4.36697474145331,13,2.0,2022,1.0,0.732527434825897,run,end,0,8
1196,2022_06_CIN_NO,CIN,NO,-0.603435314260423,13,1.0,2022,0.0,0.504925191402435,short pass,left,-7,10
1230,2022_06_CIN_NO,CIN,NO,-0.766613909043372,13,2.0,2022,0.0,0.624057829380035,short pass,middle,-7,10
1252,2022_06_CIN_NO,CIN,NO,-0.166979166679084,13,3.0,2022,0.0,0.979528427124023,short pass,right,-7,10
1304,2022_06_CIN_NO,NO,CIN,1.32964181224816,12,1.0,2022,1.0,0.469471991062164,run,end,7,10
1330,2022_06_CIN_NO,NO,CIN,1.91718735673931,12,1.0,2022,1.0,0.46894833445549,run,guard,7,10
1360,2022_06_CIN_NO,NO,CIN,-0.12080607470125,11,1.0,2022,0.0,0.408814340829849,run,tackle,7,10
1396,2022_06_CIN_NO,NO,CIN,-0.740501578897238,10,2.0,2022,0.0,0.588984489440918,deep pass,left,7,6
1418,2022_06_CIN_NO,NO,CIN,-1.14876626261145,10,3.0,2022,0.0,0.969951510429382,deep pass,left,7,6
1483,2022_06_CIN_NO,CIN,NO,0.0896628079935908,10,1.0,2022,1.0,0.532460808753967,short pass,right,-7,10
1512,2022_06_CIN_NO,CIN,NO,0.520443280925974,9,2.0,2022,1.0,0.486305922269821,run,guard,-7,4
1542,2022_06_CIN_NO,CIN,NO,-0.103246754268184,9,1.0,2022,0.0,0.517898619174957,short pass,left,-7,10
1570,2022_06_CIN_NO,CIN,NO,1.71702872228343,8,2.0,2022,1.0,0.659385561943054,short pass,right,-7,6
1594,2022_06_CIN_NO,CIN,NO,0.540848982869647,7,1.0,2022,1.0,0.507977187633514,short pass,right,-7,10
1627,2022_06_CIN_NO,CIN,NO,-0.615093484753743,7,2.0,2022,0.0,0.331784844398499,deep pass,left,-7,2
1653,2022_06_CIN_NO,CIN,NO,1.0692752545001,7,3.0,2022,1.0,0.692733347415924,short pass,right,-7,2
1677,2022_06_CIN_NO,CIN,NO,-0.478334490675479,6,1.0,2022,0.0,0.465577304363251,short pass,left,-7,10
1710,2022_06_CIN_NO,CIN,NO,-0.722590390068945,5,2.0,2022,0.0,0.765996038913727,short pass,left,-7,8
1796,2022_06_CIN_NO,NO,CIN,0.113705188967288,5,1.0,2022,1.0,0.465367019176483,run,tackle,0,10
1817,2022_06_CIN_NO,NO,CIN,-0.426657973439433,5,2.0,2022,0.0,0.525796592235565,run,tackle,0,5
1838,2022_06_CIN_NO,NO,CIN,1.04985124408267,4,3.0,2022,1.0,0.958898484706879,short pass,middle,0,4
1862,2022_06_CIN_NO,NO,CIN,-0.582804500008933,3,1.0,2022,0.0,0.444433569908142,run,guard,0,10
1887,2022_06_CIN_NO,NO,CIN,-0.605092311394401,3,2.0,2022,0.0,0.630223333835602,short pass,right,0,10
1909,2022_06_CIN_NO,NO,CIN,2.24484869407024,3,3.0,2022,1.0,0.9717817902565,short pass,right,0,10
1933,2022_06_CIN_NO,NO,CIN,0.812467517855112,2,1.0,2022,1.0,0.499572038650513,run,end,0,10
1969,2022_06_CIN_NO,NO,CIN,-0.953501407522708,2,1.0,2022,0.0,0.560754179954529,run,guard,0,10
2001,2022_06_CIN_NO,NO,CIN,-0.492626040359028,1,2.0,2022,0.0,0.802659630775452,short pass,left,0,11-15
2030,2022_06_CIN_NO,NO,CIN,2.11755380552495,1,3.0,2022,1.0,0.925475597381592,short pass,right,0,11-15
2054,2022_06_CIN_NO,NO,CIN,-1.49501779221464,1,1.0,2022,0.0,0.585936486721039,short pass,right,0,10
2094,2022_06_CIN_NO,NO,CIN,-0.436679234844632,1,2.0,2022,0.0,0.775709211826325,run,end,0,11-15
2130,2022_06_CIN_NO,NO,CIN,0.462461185984006,0,3.0,2022,1.0,0.774630606174469,short pass,left,0,11-15
2247,2022_06_CIN_NO,NO,CIN,-0.734203382860869,30,1.0,2022,0.0,0.430082589387894,short pass,right,0,10
2277,2022_06_CIN_NO,NO,CIN,-0.563293155282736,29,2.0,2022,0.0,0.421846151351929,run,tackle,0,10
2298,2022_06_CIN_NO,NO,CIN,2.03393830778077,29,3.0,2022,1.0,0.981640517711639,short pass,right,0,8
2322,2022_06_CIN_NO,NO,CIN,0.0508527464699,28,1.0,2022,1.0,0.434624791145325,run,tackle,0,10
2347,2022_06_CIN_NO,NO,CIN,-1.01326974667609,27,2.0,2022,0.0,0.522290885448456,run,dive,0,5
2450,2022_06_CIN_NO,NO,CIN,3.77291501685977,26,3.0,2022,1.0,0.809101641178131,short pass,right,0,21-25
2485,2022_06_CIN_NO,NO,CIN,0.194288573693484,25,1.0,2022,1.0,0.444756239652634,run,dive,0,10
2510,2022_06_CIN_NO,NO,CIN,-0.801163247786462,25,2.0,2022,0.0,0.346621841192246,deep pass,middle,0,3
2536,2022_06_CIN_NO,NO,CIN,1.78682550205849,24,3.0,2022,1.0,0.907862603664398,short pass,middle,0,3
2560,2022_06_CIN_NO,NO,CIN,0.795211065211333,24,1.0,2022,1.0,0.444978207349777,run,end,0,10
2587,2022_06_CIN_NO,NO,CIN,-0.834728610119782,23,1.0,2022,0.0,0.412619531154633,run,guard,0,10
2608,2022_06_CIN_NO,NO,CIN,-0.33997712272685,23,2.0,2022,0.0,0.830587804317474,run,end,0,11-15
2633,2022_06_CIN_NO,NO,CIN,-1.31668324622067,22,3.0,2022,0.0,0.977276146411896,deep pass,right,0,9
2700,2022_06_CIN_NO,CIN,NO,0.661197050008923,22,1.0,2022,1.0,0.538129806518555,run,guard,-7,10
2721,2022_06_CIN_NO,CIN,NO,0.540035954210907,21,1.0,2022,1.0,0.533818960189819,short pass,right,-7,10
2750,2022_06_CIN_NO,CIN,NO,0.256682863691822,20,2.0,2022,1.0,0.362018018960953,run,guard,-7,2
2775,2022_06_CIN_NO,CIN,NO,1.82860602205619,20,1.0,2022,1.0,0.535391271114349,short pass,left,-7,10
2804,2022_06_CIN_NO,CIN,NO,0.781126353191212,19,1.0,2022,1.0,0.477866381406784,short pass,right,-7,10
2837,2022_06_CIN_NO,CIN,NO,-0.0770718501880765,19,2.0,2022,0.0,0.215838626027107,run,dive,-7,1
2862,2022_06_CIN_NO,CIN,NO,1.91048745298758,18,1.0,2022,1.0,0.453224062919617,short pass,right,-7,10
2925,2022_06_CIN_NO,NO,CIN,-0.05962421791628,18,1.0,2022,0.0,0.483774989843369,run,guard,0,10
2946,2022_06_CIN_NO,NO,CIN,1.61896305088885,17,2.0,2022,1.0,0.638504683971405,deep pass,middle,0,6
2970,2022_06_CIN_NO,NO,CIN,0.716782659525052,17,1.0,2022,1.0,0.472904980182648,run,guard,0,10
2995,2022_06_CIN_NO,NO,CIN,-0.672659263713285,16,2.0,2022,0.0,0.196697175502777,short pass,right,0,1
3019,2022_06_CIN_NO,NO,CIN,0.562773925019428,15,3.0,2022,1.0,0.299287557601929,run,guard,0,1
3044,2022_06_CIN_NO,NO,CIN,-0.311085434164852,15,1.0,2022,0.0,0.427634298801422,run,tackle,0,10
3088,2022_06_CIN_NO,NO,CIN,1.05047479469795,15,2.0,2022,1.0,0.669937610626221,short pass,left,0,7
3116,2022_06_CIN_NO,NO,CIN,0.395047098398209,14,1.0,2022,1.0,0.365972131490707,run,guard,0,10
3141,2022_06_CIN_NO,NO,CIN,-0.641603472991847,13,2.0,2022,0.0,0.405662626028061,run,tackle,0,4
3162,2022_06_CIN_NO,NO,CIN,1.28301970334724,13,3.0,2022,1.0,0.909450352191925,short pass,middle,0,4
3186,2022_06_CIN_NO,NO,CIN,-0.480032602092251,12,1.0,2022,0.0,0.315321385860443,short pass,right,0,10
3218,2022_06_CIN_NO,NO,CIN,-1.25284433935303,12,2.0,2022,0.0,0.61739581823349,run,tackle,0,10
3239,2022_06_CIN_NO,NO,CIN,-0.602212046641638,11,3.0,2022,0.0,0.946498811244965,short pass,right,0,11-15
3304,2022_06_CIN_NO,CIN,NO,-0.60699723334983,11,1.0,2022,0.0,0.589813828468323,short pass,middle,0,10
3326,2022_06_CIN_NO,CIN,NO,-0.119308543857187,11,2.0,2022,0.0,0.72439980506897,run,guard,0,10
3347,2022_06_CIN_NO,CIN,NO,1.54987905872986,10,3.0,2022,1.0,0.9682657122612,short pass,right,0,4
3371,2022_06_CIN_NO,CIN,NO,0.335207617143169,9,1.0,2022,1.0,0.58979070186615,run,end,0,10
3403,2022_06_CIN_NO,CIN,NO,0.431563396239653,8,2.0,2022,1.0,0.567016541957855,short pass,right,0,4
3482,2022_06_CIN_NO,CIN,NO,-0.417785806115717,8,1.0,2022,0.0,0.865691244602203,run,guard,0,16-20
3503,2022_06_CIN_NO,CIN,NO,0.152758929529227,7,2.0,2022,1.0,0.932631254196167,short pass,left,0,16-20
3531,2022_06_CIN_NO,CIN,NO,1.71320618095342,7,3.0,2022,1.0,0.986530959606171,short pass,middle,0,7
3562,2022_06_CIN_NO,CIN,NO,0.776053589943331,6,1.0,2022,1.0,0.619942307472229,short pass,right,0,10
3632,2022_06_CIN_NO,CIN,NO,0.347753192179018,4,3.0,2022,1.0,0.948384821414948,short pass,left,0,26+
3696,2022_06_CIN_NO,NO,CIN,-0.379771866137162,3,1.0,2022,0.0,0.268528699874878,run,guard,0,10
3717,2022_06_CIN_NO,NO,CIN,0.227955794427544,3,2.0,2022,1.0,0.540221035480499,run,guard,0,7
3738,2022_06_CIN_NO,NO,CIN,-1.4311806880869,2,3.0,2022,0.0,0.887513756752014,short pass,left,0,4
3778,2022_06_CIN_NO,CIN,NO,5.12302687729243,2,1.0,2022,1.0,0.792130291461945,short pass,left,0,10
3856,2022_06_CIN_NO,NO,CIN,0.0992424596333876,1,1.0,2022,1.0,0.923085033893585,run,guard,0,10
3877,2022_06_CIN_NO,NO,CIN,-0.468582286732271,1,2.0,2022,0.0,0.936363399028778,short pass,right,0,3
3899,2022_06_CIN_NO,NO,CIN,0.728639787994325,1,3.0,2022,1.0,0.971401572227478,short pass,right,0,3
3923,2022_06_CIN_NO,NO,CIN,0.426473064464517,1,1.0,2022,1.0,0.967844009399414,short pass,right,0,10
3947,2022_06_CIN_NO,NO,CIN,0.431667155877221,1,2.0,2022,1.0,0.943212151527405,short pass,right,0,2
3982,2022_06_CIN_NO,NO,CIN,-0.185425510106143,0,1.0,2022,0.0,0.972473502159119,short pass,middle,0,10
4008,2022_06_CIN_NO,NO,CIN,-0.402734666946344,0,2.0,2022,0.0,0.978634357452393,short pass,right,0,10
4049,2022_06_CIN_NO,NO,CIN,-0.368040063767694,0,4.0,2022,0.0,0.995770275592804,deep pass,right,0,16-20
66,2022_06_DAL_PHI,DAL,PHI,0.500602430664003,29,1.0,2022,1.0,0.45125749707222,run,end,0,10
